model_id,candidate_rank,roles,orders,quantity,unit,split,evaluation_scope,effect_groups,reduction_comparisons,condition,mse,rmse,mae,max_abs,observation_count,mean_bias,mean_mse,centered_mse,centered_rmse,centered_r2,spatial_correlation,normalized_rmse,target_mean,target_variance,relative_rmse,baseline_mse,mse_nm2_s2,rmse_nm_s,mae_nm_s,max_abs_nm_s,r2,bias_nm_s,relative_rmse_vs_test_mean,relative_bias_vs_test_mean,centered_spatial_rmse_nm_s,centered_spatial_r2,constant_train_mean_rmse_nm_s,rmse_improvement_vs_constant_train_mean,target_range_nm_s,prediction_range_nm_s,range_capture_fraction,weight,refit_score,effective_roles,effect_scopes,response_structure,regularization,common_total_order,within_total_order,max_effect_coefficient,boundary_parameters,case,selected_model
"cvd:aib_qss:AI:full:bulk_as_surface:A=n2,I=idn_2",49,"{'A': 'n2', 'I': 'idn_2', 'B': None}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['n2'], 'I': ['idn_2']}","[{'effects': {'A': ['n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 1.4724853281133932e-13, 'mean_mse_increase': 1.4714097995582875e-13, 'centered_mse_increase': 1.0739684262958964e-16}]",4,0.004746538520287748,0.06889512697054667,0.06889396252721058,0.0703280213291157,49.0,0.06889396252721058,0.004746378072700696,1.6044758705078541e-07,0.00040055909308213866,0.12303163206686374,0.7921016014818691,nan,0.07443086153061225,1.8295709733400396e-07,0.9256258164123383,0.0031019972414936927,0.004746538520287748,0.06889512697054667,0.06889396252721058,0.0703280213291157,-25942.451166710045,0.06889396252721058,0.9256258164123383,0.9256101717817088,0.00040055909308213866,0.12303163206686374,0.05569557649844099,-0.2369945927837762,0.0023843499999999934,0.00014917573014733287,0.06256452708173435,1.0,0.0022062296505801528,"{'A': 'n2', 'I': 'idn_2', 'B': None}","{'A': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,10000000000.0,"['half_saturation_ratio', 'inhibition_ratio']",,
"cvd:aib_qss:AI:full:bulk_as_surface:A=n2,I=idn_2",49,"{'A': 'n2', 'I': 'idn_2', 'B': None}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['n2'], 'I': ['idn_2']}","[{'effects': {'A': ['n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.901314175545288e-12, 'mean_mse_increase': -1.8986357624983796e-12, 'centered_mse_increase': -2.670292965559337e-15}]",5,0.013008757641734562,0.11405594084366917,0.1140474588965098,0.11690234316846432,49.0,-0.1140474588965098,0.013006822880751093,1.9347609834668364e-06,0.0013909568589524394,0.027096843447871666,0.6148337806180065,nan,0.20429415020408165,1.988647041010162e-06,0.5582927398054808,0.013798163113631348,0.013008757641734562,0.11405594084366917,0.1140474588965098,0.11690234316846432,-6540.511577201038,-0.1140474588965098,0.5582927398054808,-0.5582512214989072,0.0013909568589524394,0.027096843447871666,0.11746558267693286,0.029026730686223794,0.005754740000000008,0.00011391546887797033,0.019795067870654482,1.0,0.00020651882073772677,"{'A': 'n2', 'I': 'idn_2', 'B': None}","{'A': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,2.6416483203860923,[],,
"cvd:aib_qss:AI:full:bulk_as_surface:A=n2,I=adn_2",50,"{'A': 'n2', 'I': 'adn_2', 'B': None}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['n2'], 'I': ['adn_2']}","[{'effects': {'A': ['n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 6.573349720442878e-14, 'mean_mse_increase': 6.579979616727627e-14, 'centered_mse_increase': -6.63769428181952e-17}]",1,0.00038217179713886967,0.019549214744814424,0.019539457170052326,0.021559887687710416,49.0,0.019539457170052326,0.00038179038650030926,3.814106385604196e-07,0.000617584519365908,0.07361002848619236,0.6899277319674727,nan,0.10921737265306122,4.1171714967634963e-07,0.17899363690897654,8.712355577955682e-05,0.00038217179713886967,0.019549214744814424,0.019539457170052326,0.021559887687710416,-927.2387130079339,0.019539457170052326,0.17899363690897654,0.17890429604199656,0.000617584519365908,0.07361002848619236,0.009333999988191387,-1.0944091246567913,0.0033476649999999997,0.00012901143620067113,0.03853773785628823,1.0,0.003253993621365365,"{'A': 'n2', 'I': 'adn_2', 'B': None}","{'A': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,10000000000.0,"['half_saturation_ratio', 'inhibition_ratio']",,
"cvd:aib_qss:AI:full:bulk_as_surface:A=n2,I=adn_2",50,"{'A': 'n2', 'I': 'adn_2', 'B': None}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['n2'], 'I': ['adn_2']}","[{'effects': {'A': ['n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.0, 'mean_mse_increase': 0.0, 'centered_mse_increase': 0.0}]",2,0.0027513065518128877,0.052452898411936094,0.05245126439133628,0.053506020126027135,49.0,0.05245126439133628,0.0027511351362498613,1.7141556302668634e-07,0.00041402362616967445,1.7375545446896012e-11,0.7927622371013767,nan,0.07686286373469386,1.7141556302966477e-07,0.6824218597031045,0.0027513065521508413,0.0027513065518128877,0.052452898411936094,0.05245126439133628,0.053506020126027135,-16049.506168665403,0.05245126439133628,0.6824218597031045,0.6824006007944402,0.00041402362616967445,1.7375545446896012e-11,0.05245289841515759,6.141686378689155e-11,0.0019401760000000018,1.637578961322106e-14,8.440362942960352e-12,1.0,0.003013546521626173,"{'A': 'n2', 'I': 'adn_2', 'B': None}","{'A': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,1e-10,"['half_saturation_ratio', 'inhibition_ratio']",,
"cvd:aib_qss:AI:full:bulk_as_surface:A=n2,I=adn_2",50,"{'A': 'n2', 'I': 'adn_2', 'B': None}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['n2'], 'I': ['adn_2']}","[{'effects': {'A': ['n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -8.998357614586894e-13, 'mean_mse_increase': -8.997958628187419e-13, 'centered_mse_increase': -4.211834272530566e-17}]",4,0.004746538521334832,0.06889512697814579,0.06889396253480876,0.07032802133849769,49.0,0.06889396253480876,0.004746378073747633,1.604475872003006e-07,0.00040055909326877176,0.12303163124964922,0.7921015949939807,nan,0.07443086153061225,1.8295709733400396e-07,0.9256258165144347,0.0031019972414936927,0.004746538521334832,0.06889512697814579,0.06889396253480876,0.07032802133849769,-25942.451172433153,0.06889396253480876,0.9256258165144347,0.9256101718837924,0.00040055909326877176,0.12303163124964922,0.05569557649844099,-0.23699459292021638,0.0023843499999999934,0.00014917572838560322,0.06256452634286226,1.0,0.002206229651162087,"{'A': 'n2', 'I': 'adn_2', 'B': None}","{'A': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,10000000000.0,"['half_saturation_ratio', 'inhibition_ratio']",,
"cvd:aib_qss:AI:full:bulk_as_surface:A=n2,I=adn_2",50,"{'A': 'n2', 'I': 'adn_2', 'B': None}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['n2'], 'I': ['adn_2']}","[{'effects': {'A': ['n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -2.1498653551832447e-12, 'mean_mse_increase': -2.149993724720467e-12, 'centered_mse_increase': 1.3159927385016437e-16}]",5,0.013008757641983114,0.11405594084475877,0.1140474588976118,0.11690234316568464,49.0,-0.1140474588976118,0.013006822881002451,1.934760980664944e-06,0.0013909568579452579,0.027096844856815627,0.6148336916168896,nan,0.20429415020408165,1.988647041010162e-06,0.5582927398108143,0.013798163113631348,0.013008757641983114,0.11405594084475877,0.1140474588976118,0.11690234316568464,-6540.511577326023,-0.1140474588976118,0.5582927398108143,-0.5582512215043014,0.0013909568579452579,0.027096844856815627,0.11746558267693286,0.02902673067694788,0.005754740000000008,0.0001139154890588967,0.019795071377489953,1.0,0.00020651882076838155,"{'A': 'n2', 'I': 'adn_2', 'B': None}","{'A': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,2.6416483203860923,['inhibition_ratio'],,
"cvd:parallel_a_ab_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",51,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2']}","[{'effects': {'AB': ['idn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 1.0299920638612292e-18, 'mean_mse_increase': 9.215718466126788e-19, 'centered_mse_increase': 6.776263578034403e-21}, {'effects': {'A': ['idn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -3.122805833366549e-14, 'mean_mse_increase': -3.104043714771687e-14, 'centered_mse_increase': -1.8759916309198793e-16}]",1,0.00039100936758817886,0.019773956801514937,0.019465864278314503,0.0325889876399143,49.0,0.019465864278314503,0.0003789198721017606,1.2089495486418326e-05,0.0034769951806722893,-28.363594632678925,-0.19803114038769823,nan,0.10921737265306122,4.1171714967634963e-07,0.18105138698335735,8.712355577955682e-05,0.00039100936758817886,0.019773956801514937,0.019465864278314503,0.0325889876399143,-948.7038631875083,0.019465864278314503,0.18105138698335735,0.17823047566021905,0.0034769951806722893,-28.363594632678925,0.009333999988191387,-1.1184869109204336,0.0033476649999999997,0.014899366929428559,4.450674404227592,1.0,0.0032433574026581482,"{'A': 'idn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,10000000000.0,['conversion_ratio'],,
"cvd:parallel_a_ab_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",51,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2']}","[{'effects': {'AB': ['idn_2', 'n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': -0.0020363453710034087, 'mean_mse_increase': -0.0020422507311376415, 'centered_mse_increase': 5.90536013423274e-06}, {'effects': {'A': ['idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 6.112680348696609e-08, 'mean_mse_increase': 6.112590321101855e-08, 'centered_mse_increase': 9.002769755740187e-13}]",2,0.0027512454250130016,0.05245231572593341,0.05245068169576307,0.0535055745256411,49.0,0.05245068169576307,0.0027510740103502554,1.7141466274594957e-07,0.0004140225389347174,5.252053543403079e-06,0.02553948778352234,nan,0.07686286373469386,1.7141556302966477e-07,0.682414278850995,0.0027513065521508413,0.0027512454250130016,0.05245231572593341,0.05245068169576307,0.0535055745256411,-16049.149568606426,0.05245068169576307,0.682414278850995,0.6823930198178164,0.0004140225389347174,5.252053543403079e-06,0.05245289841515759,1.1108808889163685e-05,0.0019401760000000018,1.889855523462547e-07,9.740639629922982e-05,1.0,0.0030135490429700497,"{'A': 'idn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,1.0746078283213176e-05,['conversion_ratio'],,
"cvd:parallel_a_ab_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",51,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2']}","[{'effects': {'AB': ['idn_2', 'n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 4.8084800030601116e-14, 'mean_mse_increase': 4.832158978507195e-14, 'centered_mse_increase': -2.380518335622431e-16}, {'effects': {'A': ['idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -1.2354658485266325e-05, 'mean_mse_increase': -2.132331734260376e-05, 'centered_mse_increase': 8.968658857337724e-06}]",4,0.0047285692735563965,0.06876459316796978,0.06872620104630364,0.0772208452771618,49.0,0.06872620104630364,0.004723290710256948,5.278563299449714e-06,0.002297512415515902,-27.85137213241442,-0.31343130240293177,nan,0.07443086153061225,1.8295709733400396e-07,0.9238720572875269,0.0031019972414936927,0.0047285692735563965,0.06876459316796978,0.06872620104630364,0.0772208452771618,-25844.235535869844,0.06872620104630364,0.9238720572875269,0.9233562481073476,0.002297512415515902,-27.85137213241442,0.05569557649844099,-0.23465089134851858,0.0023843499999999934,0.009558782289042334,4.008967764397995,1.0,0.0022021054641362674,"{'A': 'idn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,1.485508017172775,['single_conversion_ratio'],,
"cvd:parallel_a_ab_qss:AB:no_desorption:bulk_as_surface:A=idn_2,B=n2",51,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2']}","[{'effects': {'AB': ['idn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -0.00019667707631361442, 'mean_mse_increase': -0.00019662730858161295, 'centered_mse_increase': -4.9767731998879144e-08}, {'effects': {'A': ['idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.343134334718006e-05, 'mean_mse_increase': -1.5463463419974552e-05, 'centered_mse_increase': 2.0321200727938918e-06}]",5,0.013022705972425731,0.11411707134528878,0.11410860622956048,0.11696155972335871,49.0,-0.11410860622956048,0.01302077401565289,1.9319567728416503e-06,0.0013899484784845985,0.028506953219670006,0.6116635163319823,nan,0.20429415020408165,1.988647041010162e-06,0.5585919676666729,0.013798163113631348,0.013022705972425731,0.11411707134528878,0.11410860622956048,0.11696155972335871,-6547.5255572606075,-0.11410860622956048,0.5585919676666729,-0.5585505317483177,0.0013899484784845985,0.028506953219670006,0.11746558267693286,0.02850631866232279,0.005754740000000008,0.00012050630104687432,0.02094035543688753,1.0,0.0002067805855733146,"{'A': 'idn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.0001,[],,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=adn_2,B=n2",52,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2'], 'I': ['adn_2']}","[{'effects': {'A': ['idn_2'], 'B': ['n2'], 'I': ['adn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 0.0, 'mean_mse_increase': 0.0, 'centered_mse_increase': 0.0}, {'effects': {'A': ['idn_2'], 'I': ['adn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -3.122849201453448e-14, 'mean_mse_increase': -3.1040762408368616e-14, 'centered_mse_increase': -1.876313503439836e-16}, {'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 6.289706169088083e-14, 'mean_mse_increase': 6.44869899667222e-14, 'centered_mse_increase': -1.5897334582634995e-15}]",1,0.0003910093675252818,0.019773956799924535,0.01946586427665809,0.032588987639074474,49.0,0.01946586427665809,0.00037891987203727363,1.208949548800806e-05,0.0034769951809008968,-28.363594636540153,-0.19803114038663175,nan,0.10921737265306122,4.1171714967634963e-07,0.18105138696879555,8.712355577955682e-05,0.0003910093675252818,0.019773956799924535,0.01946586427665809,0.032588987639074474,-948.7038630347407,0.01946586427665809,0.18105138696879555,0.17823047564505287,0.0034769951809008968,-28.363594636540153,0.009333999988191387,-1.1184869107500457,0.0033476649999999997,0.014899366930504879,4.450674404549106,1.0,0.003243357403681676,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,10000000000.0,"['single_conversion_ratio', 'conversion_ratio', 'inhibition_ratio']",,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=adn_2,B=n2",52,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2'], 'I': ['adn_2']}","[{'effects': {'A': ['idn_2'], 'B': ['n2'], 'I': ['adn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': -0.002036345370920115, 'mean_mse_increase': -0.0020422507310552326, 'centered_mse_increase': 5.9053601351172736e-06}, {'effects': {'A': ['idn_2'], 'I': ['adn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 6.112680348696609e-08, 'mean_mse_increase': 6.112590321101855e-08, 'centered_mse_increase': 9.002769741181808e-13}, {'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.0, 'mean_mse_increase': 0.0, 'centered_mse_increase': -1.4558378780933287e-21}]",2,0.0027512454250130016,0.05245231572593341,0.05245068169576307,0.0535055745256411,49.0,0.05245068169576307,0.0027510740103502554,1.7141466274595102e-07,0.0004140225389347191,5.252053534854362e-06,0.025539487737577034,nan,0.07686286373469386,1.7141556302966477e-07,0.682414278850995,0.0027513065521508413,0.0027512454250130016,0.05245231572593341,0.05245068169576307,0.0535055745256411,-16049.149568606426,0.05245068169576307,0.682414278850995,0.6823930198178164,0.0004140225389347191,5.252053534854362e-06,0.05245289841515759,1.1108808889163685e-05,0.0019401760000000018,1.889855523462547e-07,9.740639629922982e-05,1.0,0.0030135490429700575,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,1.0746078283213176e-05,"['conversion_ratio', 'inhibition_ratio']",,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=adn_2,B=n2",52,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2'], 'I': ['adn_2']}","[{'effects': {'A': ['idn_2'], 'B': ['n2'], 'I': ['adn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 4.8084800030601116e-14, 'mean_mse_increase': 4.832158978507195e-14, 'centered_mse_increase': -2.380552216940321e-16}, {'effects': {'A': ['idn_2'], 'I': ['adn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -1.2354658122449777e-05, 'mean_mse_increase': -2.1323316981304227e-05, 'centered_mse_increase': 8.96865885885315e-06}, {'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -5.337640052172077e-13, 'mean_mse_increase': -5.328073052202065e-13, 'centered_mse_increase': -9.570972554534714e-16}]",4,0.0047285692740901605,0.06876459317185088,0.06872620105017994,0.0772208452817475,49.0,0.06872620105017994,0.004723290710789755,5.278563300406811e-06,0.002297512415724192,-27.851372137645683,-0.31343130240326966,nan,0.07443086153061225,1.8295709733400396e-07,0.9238720573396706,0.0031019972414936927,0.0047285692740901605,0.06876459317185088,0.06872620105017994,0.0772208452817475,-25844.235538787267,0.06872620105017994,0.9238720573396706,0.9233562481594269,0.002297512415724192,-27.851372137645683,0.05569557649844099,-0.2346508914182028,0.0023843499999999934,0.009558782290000428,4.008967764799822,1.0,0.002202105464511789,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,1.485508017172775,"['single_conversion_ratio', 'inhibition_ratio']",,
"cvd:parallel_a_ab_qss:AIB:no_desorption:bulk_as_surface:A=idn_2,I=adn_2,B=n2",52,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['idn_2'], 'AB': ['idn_2', 'n2'], 'I': ['adn_2']}","[{'effects': {'A': ['idn_2'], 'B': ['n2'], 'I': ['adn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -0.00019667707607306205, 'mean_mse_increase': -0.00019662730834106232, 'centered_mse_increase': -4.976773200185202e-08}, {'effects': {'A': ['idn_2'], 'I': ['adn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.3431341320473134e-05, 'mean_mse_increase': -1.546346139386784e-05, 'centered_mse_increase': 2.032120073394182e-06}, {'effects': {'A': ['idn_2'], 'AB': ['idn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -3.712308238590367e-16, 'mean_mse_increase': -3.677613769070831e-16, 'centered_mse_increase': 5.124549330888517e-20}]",5,0.013022705972426102,0.11411707134529041,0.11410860622956209,0.11696155972336028,49.0,-0.11410860622956209,0.013020774015653257,1.931956772841599e-06,0.00138994847848458,0.028506953219695763,0.6116635163307915,nan,0.20429415020408165,1.988647041010162e-06,0.5585919676666808,0.013798163113631348,0.013022705972426102,0.11411707134529041,0.11410860622956209,0.11696155972336028,-6547.525557260794,-0.11410860622956209,0.5585919676666808,-0.5585505317483256,0.00138994847848458,0.028506953219695763,0.11746558267693286,0.028506318662308967,0.005754740000000008,0.00012050630104720739,0.020940355436945408,1.0,0.00020678058557332022,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,0.0001,['inhibition_ratio'],,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=idn_2,B=n2",53,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}",[],1,0.0006956515004505295,0.02637520616887249,0.026120718232611542,0.03978968453596446,49.0,0.026120718232611542,0.0006822919209874851,1.3359579463044514e-05,0.003655075849150673,-31.44844057029556,-0.19051000023371895,nan,0.10921737265306122,4.1171714967634963e-07,0.24149277288198187,8.712355577955682e-05,0.0006956515004505295,0.02637520616887249,0.026120718232611542,0.03978968453596446,-1688.634500281031,0.026120718232611542,0.24149277288198187,0.2391626679721215,0.003655075849150673,-31.44844057029556,0.009333999988191387,-1.8257131135890556,0.0033476649999999997,0.01568615816237856,4.685701276077075,1.0,0.0031215149558921056,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,0.05327978945865641,[],,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=idn_2,B=n2",53,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}",[],2,0.002758196771689644,0.05251853741003879,0.05243263145050865,0.06352036254095313,49.0,0.05243263145050865,0.002749180840824869,9.015930864775628e-06,0.003002653970202965,-51.596921221297464,-0.0035913002690036943,nan,0.07686286373469386,1.7141556302966477e-07,0.6832758351460344,0.0027513065521508413,0.002758196771689644,0.05251853741003879,0.05243263145050865,0.06352036254095313,-16089.702168112455,0.05243263145050865,0.6832758351460344,0.6821581828058008,0.003002653970202965,-51.596921221297464,0.05245289841515759,-0.0012513892818978515,0.0019401760000000018,0.013474198835434964,6.944833270504816,1.0,0.00300414426802411,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,1512472545.3106234,[],,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=idn_2,B=n2",53,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}",[],4,0.006216008859089669,0.07884166956051647,0.07873853678648902,0.09316072416322366,49.0,0.07873853678648902,0.006199757175277285,1.6251683812381726e-05,0.00403133771996117,-87.82784023793772,-0.3177435142611866,nan,0.07443086153061225,1.8295709733400396e-07,1.0592604725942898,0.0031019972414936927,0.006216008859089669,0.07884166956051647,0.07873853678648902,0.09316072416322366,-33974.2267043339,0.07873853678648902,1.0592604725942898,1.057874854157171,0.00403133771996117,-87.82784023793772,0.05569557649844099,-0.4155822511815345,0.0023843499999999934,0.017528186579340743,7.351347989741771,1.0,0.0018485412747946603,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,1e-10,"['adsorption_ratio_A', 'adsorption_ratio_B']",,
"cvd:langmuir_hinshelwood_qss:AB:full:bulk_as_surface:A=idn_2,B=n2",53,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2']}",[],5,0.01299261458801937,0.1139851507347311,0.11397690388042683,0.11675021483004779,49.0,-0.11397690388042683,0.012990734618168057,1.8799698513126704e-06,0.001371119925941079,0.054648807684991474,0.3129493396435103,nan,0.20429415020408165,1.988647041010162e-06,0.5579462291057503,0.013798163113631348,0.01299261458801937,0.1139851507347311,0.11397690388042683,0.11675021483004779,-6532.393970917828,-0.11397690388042683,0.5579462291057503,-0.5579058615558423,0.001371119925941079,0.054648807684991474,0.11746558267693286,0.02962937622140803,0.005754740000000008,0.0005660581962346478,0.09836381769370067,1.0,0.0002063181561607598,"{'A': 'idn_2', 'I': None, 'B': 'n2'}",{'AB': ['langmuir_hinshelwood_qss']},surface_lh_qss,0.0,nan,nan,1.333521432163324,[],,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=idn_2,I=adn_2,B=n2",54,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['idn_2', 'n2'], 'I': ['adn_2']}","[{'effects': {'AB': ['idn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -6.736311993133827e-08, 'mean_mse_increase': -2.332426621249684e-07, 'centered_mse_increase': 1.6587954219373685e-07}]",1,0.0006957188635704608,0.02637648315394721,0.026125182557249434,0.03971306062327107,49.0,0.026125182557249434,0.00068252516364961,1.3193699920850777e-05,0.003632313301582172,-31.045543721514463,-0.19028466198473257,nan,0.10921737265306122,4.1171714967634963e-07,0.24150446502439196,8.712355577955682e-05,0.0006957188635704608,0.02637648315394721,0.026125182557249434,0.03971306062327107,-1688.7981153259334,0.026125182557249434,0.24150446502439196,0.23920354356296794,0.003632313301582172,-31.045543721514463,0.009333999988191387,-1.8258499236465158,0.0033476649999999997,0.015579735904901887,4.653911279922539,1.0,0.003121527644683665,"{'A': 'idn_2', 'I': 'adn_2', 'B': 'n2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.04958068241684656,['inhibition_ratio'],,
